text,label
"Subject: Grades updated on portal

Dear Professor,

I noticed a conflict in the reading list dates on the syllabus. Is the chapter 4 review due this Thursday or next?

Please review and approve by EOD.

Cheers,
Daniel",ham
"Subject: Photos from the trip

Dear Professor,

Here is the recipe for the garlic herb pasta I made yesterday. It's super easy to prepare and takes less than 30 minutes.

Thank you for your hard work on this.

Thanks,
David",ham
"Subject: Photos from the trip

Hi,

Here is the recipe for the garlic herb pasta I made yesterday. It's super easy to prepare and takes less than 30 minutes.

Thank you for your hard work on this.

Best regards,
Support Staff",ham
"Subject: Rescheduling office hours

Hello Sarah,

I noticed a conflict in the reading list dates on the syllabus. Is the chapter 4 review due this Thursday or next?

Best of luck with the presentation.

Cheers,
Daniel",ham
"Subject: Review requested on pull request

Hey Alex,

I wanted to let you know that we completed the database migration successfully. All systems are functioning normally and performance is stable.

Looking forward to hearing from you soon.

Best,
Robert",ham
"Subject: Review requested on pull request

Hi Team,

I wanted to let you know that we completed the database migration successfully. All systems are functioning normally and performance is stable.

Let's finalize this draft tomorrow morning.

Cheers,
Daniel",ham
"Subject: Monthly invoice for cloud utilities

Hello Sarah,

We confirm receipt of your deposit into your savings account. The transaction has been cleared and is visible in your mobile app.

Looking forward to hearing from you soon.

Cheers,
Daniel",ham
"Subject: Booking confirmation: Flight AI-402

Hey,

We confirm receipt of your deposit into your savings account. The transaction has been cleared and is visible in your mobile app.

Have a great evening!

Warmly,
Jessica",ham
"Subject: Rescheduling office hours

Hi,

Due to a department meeting, I will be moving my office hours tomorrow from 3 PM to 5 PM. Zoom link remains the same.

Thank you for your hard work on this.

Regards,
Billing Department",ham
"Subject: Booking confirmation: Flight AI-402

Hi John,

Good news! Your order #90281 has been packaged and shipped. You can track your delivery progress using the provided link.

Thank you for your hard work on this.

Cheers,
Daniel",ham
"Subject: Weekly newsletter: Tech Trends

Hey,

In this week's issue, we cover the latest developments in generative AI models, vector databases, and quantum computing.

Looking forward to hearing from you soon.

Cheers,
Daniel",ham
"Subject: Your deposit was received

Hi,

We confirm receipt of your deposit into your savings account. The transaction has been cleared and is visible in your mobile app.

Let's catch up later this week.

Sincerely,
Emily",ham
"Subject: Booking confirmation: Flight AI-402

Hello Sarah,

We confirm receipt of your deposit into your savings account. The transaction has been cleared and is visible in your mobile app.

Let me know if you have any questions or concerns.

Best regards,
Michael",ham
"Subject: Lunch tomorrow?

Hey Alex,

Wishing you a fantastic birthday today! Hope you have a wonderful celebration with family and friends.

See you tomorrow!

Thanks,
HR Team",ham
"Subject: Receipt for your subscription renewal

Hey,

Good news! Your order #90281 has been packaged and shipped. You can track your delivery progress using the provided link.

Thank you for your hard work on this.

Sincerely,
Emily",ham
"Subject: Weekend plans

Good morning,

I heard the news about your promotion to Tech Lead. Truly well deserved, and I am excited to see your work in this new role!

See you tomorrow!

Sincerely,
Emily",ham
"Subject: Movie night this Friday

Good morning,

I heard the news about your promotion to Tech Lead. Truly well deserved, and I am excited to see your work in this new role!

Let's finalize this draft tomorrow morning.

Cheers,
Daniel",ham
"Subject: Weekly newsletter: Tech Trends

Hi Team,

This notification confirms that the password for your developer account was successfully changed. If you did not make this change, contact us.

Looking forward to hearing from you soon.

Regards,
Billing Department",ham
"Subject: Monthly invoice for cloud utilities

Hey,

Your payment for the premium monthly plan was processed successfully. Thank you for your continued support.

Let's finalize this draft tomorrow morning.

Thanks,
David",ham
"Subject: Booking confirmation: Flight AI-402

Hello Sarah,

We confirm receipt of your deposit into your savings account. The transaction has been cleared and is visible in your mobile app.

Thank you for your hard work on this.

Best regards,
Michael",ham
"Subject: Exam preparation guide

Dear Vamsi,

Please find attached my submission for Phase 1 of the software engineering project. Let me know if you need any additional files.

Best of luck with the presentation.

Regards,
Billing Department",ham
"Subject: Weather alert for your area

Dear Professor,

This notification confirms that the password for your developer account was successfully changed. If you did not make this change, contact us.

See you tomorrow!

Cheers,
Daniel",ham
"Subject: Calendar reminder: Dentist appointment

Good morning,

In this week's issue, we cover the latest developments in generative AI models, vector databases, and quantum computing.

Have a great evening!

Cheers,
Daniel",ham
"Subject: Recipe from dinner

Dear Vamsi,

Wishing you a fantastic birthday today! Hope you have a wonderful celebration with family and friends.

Let's catch up later this week.

Regards,
Billing Department",ham
"Subject: Group project coordination meeting

Hey,

Please find attached my submission for Phase 1 of the software engineering project. Let me know if you need any additional files.

Let me know if you have any questions or concerns.

Best,
Robert",ham
"Subject: Movie night this Friday

Good morning,

Wishing you a fantastic birthday today! Hope you have a wonderful celebration with family and friends.

Looking forward to hearing from you soon.

Best regards,
Michael",ham
"Subject: Monthly invoice for cloud utilities

Hi John,

This is your official booking confirmation for your flight to San Francisco. Check-in opens 24 hours prior to departure.

Please review and approve by EOD.

Best regards,
Michael",ham
"Subject: Review requested on pull request

Hi Team,

The DevOps team is scheduling the production server migration for Friday at 11 PM EST. Expect 15 minutes of read-only state.

Let me know if this schedule works for you.

Thanks,
David",ham
